hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
55,14:55:34,hit_055_20260730_145534.csv,512,DEFECT,HIGH,0,76,109,663,500000,5034025,5034025,-3596426,1455311.5,,695,-32,坏棒 总长 1002 任意重度敲 铁头
56,14:55:44,hit_056_20260730_145544.csv,512,DEFECT,HIGH,0,78,110,787,500000,4463338,4463338,-3914706,924455.8,,695,92,坏棒 总长 1002 任意重度敲 铁头
57,14:55:44,hit_057_20260730_145544.csv,512,DEFECT,HIGH,0,76,108,670,500000,4893552,4893552,-3456589,1542406.1,,695,-25,坏棒 总长 1002 任意重度敲 铁头
58,14:55:44,hit_058_20260730_145544.csv,512,DEFECT,HIGH,0,76,108,670,500000,5006409,5006409,-3399222,1525209,,695,-25,坏棒 总长 1002 任意重度敲 铁头
59,14:55:45,hit_059_20260730_145545.csv,512,DEFECT,HIGH,0,78,110,787,500000,4794642,4794642,-3750097,1191146,,695,92,坏棒 总长 1002 任意重度敲 铁头
60,14:55:45,hit_060_20260730_145545.csv,512,DEFECT,HIGH,0,35,112,346,500000,3913551,3903870,-3913551,714081.4,,695,-349,坏棒 总长 1002 任意重度敲 铁头
61,14:55:46,hit_061_20260730_145546.csv,512,NORMAL,HIGH,0,0,116,0,500000,4996733,4996733,-2896022,1844932,,695,,坏棒 总长 1002 任意重度敲 铁头
62,14:55:47,hit_062_20260730_145547.csv,512,DEFECT,HIGH,0,76,110,656,500000,5031254,5031254,-3405711,1522861.3,,695,-39,坏棒 总长 1002 任意重度敲 铁头
63,14:55:47,hit_063_20260730_145547.csv,512,DEFECT,HIGH,0,75,108,659,500000,4869753,4869753,-3434589,1398267.5,,695,-36,坏棒 总长 1002 任意重度敲 铁头
64,14:55:47,hit_064_20260730_145547.csv,512,DEFECT,HIGH,0,76,109,663,500000,5023705,5023705,-3302217,1501551.3,,695,-32,坏棒 总长 1002 任意重度敲 铁头
65,14:55:48,hit_065_20260730_145548.csv,512,DEFECT,HIGH,0,76,109,663,500000,5202819,5202819,-3197393,1692739.9,,695,-32,坏棒 总长 1002 任意重度敲 铁头
66,14:55:48,hit_066_20260730_145548.csv,512,DEFECT,HIGH,0,84,111,840,500000,4462760,4462760,-3706114,1050640.1,,695,145,坏棒 总长 1002 任意重度敲 铁头
67,14:55:49,hit_067_20260730_145549.csv,512,DEFECT,HIGH,0,79,111,790,500000,4275334,4275334,-3565102,972450.6,,695,95,坏棒 总长 1002 任意重度敲 铁头
68,14:55:49,hit_068_20260730_145549.csv,512,DEFECT,HIGH,0,76,116,613,500000,4812793,4812793,-2736637,1669172.9,,695,-82,坏棒 总长 1002 任意重度敲 铁头
69,14:55:50,hit_069_20260730_145550.csv,512,DEFECT,HIGH,0,80,112,792,500000,4350197,4350197,-3789230,976717.9,,695,97,坏棒 总长 1002 任意重度敲 铁头
70,14:55:50,hit_070_20260730_145550.csv,512,DEFECT,HIGH,0,82,110,828,500000,4758431,4758431,-3578426,1282550.8,,695,133,坏棒 总长 1002 任意重度敲 铁头
71,14:55:51,hit_071_20260730_145551.csv,512,DEFECT,HIGH,0,83,111,830,500000,4418854,4418854,-3609760,1050495.8,,695,135,坏棒 总长 1002 任意重度敲 铁头
72,14:55:51,hit_072_20260730_145551.csv,512,DEFECT,HIGH,0,76,109,663,500000,5097570,5097570,-3199627,1638645.2,,695,-32,坏棒 总长 1002 任意重度敲 铁头
73,14:55:52,hit_073_20260730_145552.csv,512,DEFECT,HIGH,0,82,110,828,500000,4480580,4480580,-3314693,1214419.7,,695,133,坏棒 总长 1002 任意重度敲 铁头
74,14:55:52,hit_074_20260730_145552.csv,512,DEFECT,HIGH,0,76,109,663,500000,4909094,4909094,-3206812,1501719.8,,695,-32,坏棒 总长 1002 任意重度敲 铁头
75,14:55:53,hit_075_20260730_145553.csv,512,DEFECT,HIGH,0,85,112,841,500000,4527872,4527872,-3742797,1044257.4,,695,146,坏棒 总长 1002 任意重度敲 铁头
76,14:55:53,hit_076_20260730_145553.csv,512,DEFECT,HIGH,0,82,110,828,500000,4274241,4274241,-3219591,1109689.9,,695,133,坏棒 总长 1002 任意重度敲 铁头
77,14:55:54,hit_077_20260730_145554.csv,512,DEFECT,HIGH,0,78,111,780,500000,4241538,4241538,-3330579,1052289.3,,695,85,坏棒 总长 1002 任意重度敲 铁头
78,14:55:54,hit_078_20260730_145554.csv,512,DEFECT,HIGH,0,83,111,830,500000,4383327,4383327,-3395985,1042228.7,,695,135,坏棒 总长 1002 任意重度敲 铁头
79,14:55:54,hit_079_20260730_145554.csv,512,DEFECT,HIGH,0,85,113,833,500000,4657091,4657091,-3745519,1138078.8,,695,138,坏棒 总长 1002 任意重度敲 铁头
80,14:55:55,hit_080_20260730_145555.csv,512,DEFECT,HIGH,0,79,112,782,500000,3878716,3352675,-3878716,466320.3,,695,87,坏棒 总长 1002 任意重度敲 铁头
81,14:55:55,hit_081_20260730_145555.csv,512,DEFECT,HIGH,0,78,110,787,500000,4052389,4052389,-3308788,1006067.3,,695,92,坏棒 总长 1002 任意重度敲 铁头
82,14:55:56,hit_082_20260730_145556.csv,512,DEFECT,HIGH,0,78,110,787,500000,4190989,4190989,-3248893,1074654.1,,695,92,坏棒 总长 1002 任意重度敲 铁头
83,14:55:56,hit_083_20260730_145556.csv,512,DEFECT,HIGH,0,86,113,843,500000,3739537,3656692,-3739537,582248.9,,695,148,坏棒 总长 1002 任意重度敲 铁头
84,14:56:05,hit_084_20260730_145605.csv,512,DEFECT,HIGH,0,79,112,782,500000,3905554,3905554,-3677388,805115.4,,695,87,坏棒 总长 1002 任意重度敲 铁头
85,14:56:05,hit_085_20260730_145605.csv,512,DEFECT,HIGH,0,78,111,780,500000,3974398,3974398,-3731291,813093.5,,695,85,坏棒 总长 1002 任意重度敲 铁头
86,14:56:06,hit_086_20260730_145606.csv,512,DEFECT,HIGH,0,82,110,828,500000,4640468,4640468,-3377646,1313751.7,,695,133,坏棒 总长 1002 任意重度敲 铁头
87,14:56:06,hit_087_20260730_145606.csv,512,DEFECT,HIGH,0,78,110,787,500000,4158475,4158475,-3541515,979331.1,,695,92,坏棒 总长 1002 任意重度敲 铁头
88,14:56:06,hit_088_20260730_145606.csv,512,DEFECT,HIGH,0,78,111,780,500000,3630612,3454311,-3630612,617107.6,,695,85,坏棒 总长 1002 任意重度敲 铁头
89,14:56:07,hit_089_20260730_145607.csv,512,DEFECT,HIGH,0,79,112,782,500000,3619937,3434539,-3619937,613526.5,,695,87,坏棒 总长 1002 任意重度敲 铁头
90,14:56:07,hit_090_20260730_145607.csv,512,DEFECT,HIGH,0,79,111,790,500000,3812435,3812435,-3582427,783499.2,,695,95,坏棒 总长 1002 任意重度敲 铁头
91,14:56:07,hit_091_20260730_145607.csv,512,DEFECT,HIGH,0,79,112,782,500000,3631564,3631564,-3552347,680965.3,,695,87,坏棒 总长 1002 任意重度敲 铁头
92,14:56:08,hit_092_20260730_145608.csv,512,DEFECT,HIGH,0,84,112,831,500000,3609571,3298250,-3609571,452275.7,,695,136,坏棒 总长 1002 任意重度敲 铁头
93,14:56:08,hit_093_20260730_145608.csv,512,DEFECT,HIGH,0,86,113,843,500000,3772951,3096488,-3772951,298384,,695,148,坏棒 总长 1002 任意重度敲 铁头
94,14:56:08,hit_094_20260730_145608.csv,512,DEFECT,HIGH,0,35,115,336,500000,4029629,3020414,-4029629,210919.6,,695,-359,坏棒 总长 1002 任意重度敲 铁头
95,14:56:09,hit_095_20260730_145609.csv,512,DEFECT,HIGH,0,86,114,834,500000,3810675,3105698,-3810675,306735.3,,695,139,坏棒 总长 1002 任意重度敲 铁头
96,14:56:09,hit_096_20260730_145609.csv,512,DEFECT,HIGH,0,36,114,349,500000,3949910,3109861,-3949910,221302.5,,695,-346,坏棒 总长 1002 任意重度敲 铁头
97,14:56:10,hit_097_20260730_145610.csv,512,DEFECT,HIGH,0,22,117,207,500000,4462855,2869211,-4462855,-119878.3,,695,-488,坏棒 总长 1002 任意重度敲 铁头
98,14:56:10,hit_098_20260730_145610.csv,512,DEFECT,HIGH,0,84,112,831,500000,3568692,3547005,-3568692,582425.2,,695,136,坏棒 总长 1002 任意重度敲 铁头
99,14:56:10,hit_099_20260730_145610.csv,512,DEFECT,HIGH,0,85,113,833,500000,3574002,3215722,-3574002,420094.7,,695,138,坏棒 总长 1002 任意重度敲 铁头
100,14:56:11,hit_100_20260730_145611.csv,512,DEFECT,HIGH,0,23,118,214,500000,4453074,2902910,-4453074,-162024.5,,695,-481,坏棒 总长 1002 任意重度敲 铁头
101,14:56:11,hit_101_20260730_145611.csv,512,DEFECT,HIGH,0,80,113,784,500000,3743043,3356580,-3743043,313588.1,,695,89,坏棒 总长 1002 任意重度敲 铁头
102,14:56:11,hit_102_20260730_145611.csv,512,DEFECT,HIGH,0,80,113,784,500000,3594490,3122583,-3594490,291641.1,,695,89,坏棒 总长 1002 任意重度敲 铁头
103,14:56:12,hit_103_20260730_145612.csv,512,DEFECT,HIGH,0,82,115,769,500000,3729106,2705201,-3729106,11447.1,,695,74,坏棒 总长 1002 任意重度敲 铁头
104,14:56:12,hit_104_20260730_145612.csv,512,DEFECT,HIGH,0,86,114,834,500000,3762404,3208318,-3762404,350573.3,,695,139,坏棒 总长 1002 任意重度敲 铁头
105,14:56:12,hit_105_20260730_145612.csv,512,DEFECT,HIGH,0,80,112,792,500000,4044085,4044085,-3682887,841146.6,,695,97,坏棒 总长 1002 任意重度敲 铁头
106,14:56:13,hit_106_20260730_145613.csv,512,DEFECT,HIGH,0,80,113,784,500000,3822295,3600054,-3822295,582713.4,,695,89,坏棒 总长 1002 任意重度敲 铁头
107,14:56:13,hit_107_20260730_145613.csv,512,DEFECT,HIGH,0,80,112,792,500000,3680356,3680356,-3624999,713993.7,,695,97,坏棒 总长 1002 任意重度敲 铁头
