hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
77,17:17:15,hit_077_20260730_171715.csv,512,DEFECT,HIGH,0,27,120,247,500000,4614887,4043970,-4614887,-226953.5,,800,-553,坏棒 总长1000 任意重度敲 800
78,17:17:15,hit_078_20260730_171715.csv,512,DEFECT,HIGH,0,23,118,214,500000,4763395,4763395,-4598305,-130503.9,,800,-586,坏棒 总长1000 任意重度敲 800
79,17:17:15,hit_079_20260730_171715.csv,512,DEFECT,HIGH,0,22,118,205,500000,4797851,4797851,-4479109,-69641.9,,800,-595,坏棒 总长1000 任意重度敲 800
80,17:17:16,hit_080_20260730_171716.csv,512,DEFECT,HIGH,0,21,119,194,500000,5019178,5019178,-4333173,133577.9,,800,-606,坏棒 总长1000 任意重度敲 800
81,17:17:16,hit_081_20260730_171716.csv,512,DEFECT,HIGH,0,30,108,309,500000,4415552,3304506,-4415552,-304527.1,,800,-491,坏棒 总长1000 任意重度敲 800
82,17:17:16,hit_082_20260730_171716.csv,512,DEFECT,HIGH,0,23,122,207,500000,4762936,4554501,-4762936,-42407.0,,800,-593,坏棒 总长1000 任意重度敲 800
83,17:17:16,hit_083_20260730_171716.csv,512,DEFECT,HIGH,0,26,118,242,500000,4437258,4231888,-4437258,-168300.3,,800,-558,坏棒 总长1000 任意重度敲 800
84,17:17:16,hit_084_20260730_171716.csv,512,DEFECT,HIGH,0,24,118,224,500000,4457036,4457036,-4275126,35620.2,,800,-576,坏棒 总长1000 任意重度敲 800
85,17:17:17,hit_085_20260730_171717.csv,512,DEFECT,HIGH,0,22,119,203,500000,4514454,4271736,-4514454,-97226.8,,800,-597,坏棒 总长1000 任意重度敲 800
86,17:17:17,hit_086_20260730_171717.csv,512,NORMAL,HIGH,0,0,117,0,500000,4476126,4476126,-3970641,251747.0,,800,,坏棒 总长1000 任意重度敲 800
87,17:17:17,hit_087_20260730_171717.csv,512,DEFECT,HIGH,0,27,118,252,500000,4575641,4211100,-4575641,-221076.3,,800,-548,坏棒 总长1000 任意重度敲 800
88,17:17:17,hit_088_20260730_171717.csv,512,DEFECT,HIGH,0,85,116,704,500000,4258404,3807571,-4258404,-264661.8,,800,-96,坏棒 总长1000 任意重度敲 800
89,17:17:18,hit_089_20260730_171718.csv,512,DEFECT,HIGH,0,22,117,207,500000,4413571,4251213,-4413571,-156365.8,,800,-593,坏棒 总长1000 任意重度敲 800
90,17:17:18,hit_090_20260730_171718.csv,512,NORMAL,HIGH,0,0,114,0,500000,4356062,4020178,-4356062,-118443.7,,800,,坏棒 总长1000 任意重度敲 800
91,17:17:20,hit_091_20260730_171720.csv,512,DEFECT,HIGH,0,22,119,203,500000,4337865,4028464,-4337865,-120365.5,,800,-597,坏棒 总长1000 任意重度敲 800
92,17:17:20,hit_092_20260730_171720.csv,512,NORMAL,HIGH,0,0,114,0,500000,4057833,4003633,-4057833,-133410.4,,800,,坏棒 总长1000 任意重度敲 800
93,17:17:21,hit_093_20260730_171721.csv,512,DEFECT,HIGH,0,23,116,219,500000,4409994,3777246,-4409994,-206248.5,,800,-581,坏棒 总长1000 任意重度敲 800
94,17:17:21,hit_094_20260730_171721.csv,512,NORMAL,HIGH,0,0,118,0,500000,4376711,4376711,-4314246,594.1,,800,,坏棒 总长1000 任意重度敲 800
95,17:17:22,hit_095_20260730_171722.csv,512,DEFECT,HIGH,0,26,118,242,500000,4621197,4213440,-4621197,-328623.4,,800,-558,坏棒 总长1000 任意重度敲 800
96,17:17:22,hit_096_20260730_171722.csv,512,DEFECT,HIGH,0,24,119,222,500000,4783333,4168914,-4783333,-407849.0,,800,-578,坏棒 总长1000 任意重度敲 800
97,17:17:22,hit_097_20260730_171722.csv,512,DEFECT,HIGH,0,27,118,252,500000,4909925,4145874,-4909925,-468376.3,,800,-548,坏棒 总长1000 任意重度敲 800
98,17:17:22,hit_098_20260730_171722.csv,512,DEFECT,HIGH,0,25,123,223,500000,5112637,4619338,-5112637,-123939.7,,800,-577,坏棒 总长1000 任意重度敲 800
99,17:17:23,hit_099_20260730_171723.csv,512,DEFECT,HIGH,0,25,122,225,500000,5060778,4264893,-5060778,-334112.7,,800,-575,坏棒 总长1000 任意重度敲 800
100,17:17:23,hit_100_20260730_171723.csv,512,NORMAL,HIGH,0,0,119,0,500000,4941911,4941911,-4166808,403727.0,,800,,坏棒 总长1000 任意重度敲 800
101,17:17:23,hit_101_20260730_171723.csv,512,DEFECT,HIGH,0,24,119,222,500000,4886827,4680890,-4886827,-169033.1,,800,-578,坏棒 总长1000 任意重度敲 800
102,17:17:23,hit_102_20260730_171723.csv,512,DEFECT,HIGH,0,21,119,194,500000,4543077,4543077,-4411414,81763.3,,800,-606,坏棒 总长1000 任意重度敲 800
103,17:17:24,hit_103_20260730_171724.csv,512,DEFECT,HIGH,0,25,117,235,500000,5031411,4600656,-5031411,-317074.3,,800,-565,坏棒 总长1000 任意重度敲 800
104,17:17:24,hit_104_20260730_171724.csv,512,DEFECT,HIGH,0,28,119,259,500000,5203841,5203841,-4247731,138661.1,,800,-541,坏棒 总长1000 任意重度敲 800
105,17:17:24,hit_105_20260730_171724.csv,512,DEFECT,HIGH,0,27,117,254,500000,5659977,5659977,-3733019,523901.5,,800,-546,坏棒 总长1000 任意重度敲 800
106,17:17:25,hit_106_20260730_171725.csv,512,DEFECT,HIGH,0,21,118,196,500000,5054942,5054942,-4459400,114933.7,,800,-604,坏棒 总长1000 任意重度敲 800
