hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
53,16:29:00,hit_053_20260730_162900.csv,512,DEFECT,HIGH,0,35,113,339,500000,6820018,6820018,-2541935,2423367.6,,307,32,坏棒 总长1002  轻轻敲 铁头
54,16:29:01,hit_054_20260730_162901.csv,512,DEFECT,HIGH,0,63,111,509,500000,4516964,4516964,-2564644,1480334.4,,307,202,坏棒 总长1002  轻轻敲 铁头
55,16:29:01,hit_055_20260730_162901.csv,512,DEFECT,HIGH,0,46,112,431,500000,5233850,5233850,-2523509,1957720.6,,307,124,坏棒 总长1002  轻轻敲 铁头
56,16:29:01,hit_056_20260730_162901.csv,512,DEFECT,HIGH,0,34,108,350,500000,4627277,4627277,-3063525,1117006.6,,307,43,坏棒 总长1002  轻轻敲 铁头
57,16:29:01,hit_057_20260730_162901.csv,512,DEFECT,HIGH,0,35,112,339,500000,6720595,6720595,-2646488,2540303.6,,307,32,坏棒 总长1002  轻轻敲 铁头
58,16:29:02,hit_058_20260730_162902.csv,512,DEFECT,HIGH,0,62,111,504,500000,3992600,3992600,-2570268,798805.2,,307,197,坏棒 总长1002  轻轻敲 铁头
59,16:29:02,hit_059_20260730_162902.csv,512,DEFECT,HIGH,0,34,112,330,500000,6386837,6386837,-2414422,2226342.2,,307,23,坏棒 总长1002  轻轻敲 铁头
60,16:29:03,hit_060_20260730_162903.csv,512,DEFECT,LOW,0,64,0,504,500000,1392275,593134,-1392275,-9458.5,,307,197,坏棒 总长1002  轻轻敲 铁头
61,16:29:05,hit_061_20260730_162905.csv,512,DEFECT,HIGH,0,63,108,536,500000,4558841,4558841,-3516962,1096523.9,,307,229,坏棒 总长1002  轻轻敲 铁头
62,16:29:05,hit_062_20260730_162905.csv,512,DEFECT,HIGH,0,67,109,571,500000,4085994,4017043,-4085994,159355.2,,307,264,坏棒 总长1002  轻轻敲 铁头
63,16:29:06,hit_063_20260730_162906.csv,512,DEFECT,HIGH,0,67,109,571,500000,4036329,3561563,-4036329,-103924.6,,307,264,坏棒 总长1002  轻轻敲 铁头
64,16:29:06,hit_064_20260730_162906.csv,512,DEFECT,HIGH,0,40,110,404,500000,4327871,3472329,-4327871,-332542.9,,307,97,坏棒 总长1002  轻轻敲 铁头
65,16:29:06,hit_065_20260730_162906.csv,512,DEFECT,HIGH,0,41,113,401,500000,3941423,3198643,-3941423,-376205.5,,307,94,坏棒 总长1002  轻轻敲 铁头
66,16:29:06,hit_066_20260730_162906.csv,512,DEFECT,HIGH,0,68,109,581,500000,4252482,3899834,-4252482,-71257.0,,307,274,坏棒 总长1002  轻轻敲 铁头
67,16:29:07,hit_067_20260730_162907.csv,512,DEFECT,HIGH,0,40,112,396,500000,4394983,3286685,-4394983,-373215.8,,307,89,坏棒 总长1002  轻轻敲 铁头
68,16:29:07,hit_068_20260730_162907.csv,512,DEFECT,HIGH,0,67,108,577,500000,3943628,3583825,-3943628,-166029.8,,307,270,坏棒 总长1002  轻轻敲 铁头
69,16:29:07,hit_069_20260730_162907.csv,512,DEFECT,HIGH,0,63,113,460,500000,4322520,4322520,-3296212,467067.5,,307,153,坏棒 总长1002  轻轻敲 铁头
70,16:29:07,hit_070_20260730_162907.csv,512,DEFECT,HIGH,0,96,111,765,500000,3264222,3264222,-2503341,-254722.4,,307,458,坏棒 总长1002  轻轻敲 铁头
71,16:29:07,hit_071_20260730_162907.csv,512,DEFECT,HIGH,0,75,113,627,500000,4174313,4174313,-3587742,44787.3,,307,320,坏棒 总长1002  轻轻敲 铁头
72,16:29:09,hit_072_20260730_162909.csv,512,DEFECT,HIGH,0,36,115,318,500000,3992975,3326963,-3992975,-582999.0,,307,11,坏棒 总长1002  轻轻敲 铁头
73,16:29:10,hit_073_20260730_162910.csv,512,DEFECT,HIGH,0,100,113,787,500000,3392788,3392788,-3227140,-69211.0,,307,480,坏棒 总长1002  轻轻敲 铁头
74,16:29:10,hit_074_20260730_162910.csv,512,DEFECT,HIGH,0,36,110,363,500000,3261894,2974863,-3261894,-316396.5,,307,56,坏棒 总长1002  轻轻敲 铁头
75,16:29:10,hit_075_20260730_162910.csv,512,DEFECT,HIGH,0,35,109,357,500000,3284858,3284858,-2892898,-306568.0,,307,50,坏棒 总长1002  轻轻敲 铁头
76,16:29:10,hit_076_20260730_162910.csv,512,DEFECT,HIGH,0,24,108,247,500000,4781391,3822892,-4781391,-387602.1,,307,-60,坏棒 总长1002  轻轻敲 铁头
77,16:29:10,hit_077_20260730_162910.csv,512,DEFECT,HIGH,0,26,115,250,500000,3855265,3435508,-3855265,-520838.7,,307,-57,坏棒 总长1002  轻轻敲 铁头
