hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
49,17:31:05,hit_049_20260730_173105.csv,512,DEFECT,HIGH,0,23,100,230,500000,5333196,5333196,-4336164,771180.9,,800,-570,坏棒 总长 1000 轻轻敲 铁头 800
50,17:31:05,hit_050_20260730_173105.csv,512,DEFECT,HIGH,0,24,101,242,500000,4589135,4589135,-4425789,219296.8,,800,-558,坏棒 总长 1000 轻轻敲 铁头 800
51,17:31:05,hit_051_20260730_173105.csv,512,DEFECT,HIGH,0,37,117,349,500000,5182677,5182677,-3404491,1066072.2,,800,-451,坏棒 总长 1000 轻轻敲 铁头 800
52,17:31:06,hit_052_20260730_173106.csv,512,DEFECT,HIGH,0,41,118,383,500000,4401982,4401982,-3900539,280078.9,,800,-417,坏棒 总长 1000 轻轻敲 铁头 800
53,17:31:06,hit_053_20260730_173106.csv,512,DEFECT,HIGH,0,24,120,220,500000,4802055,4324004,-4802055,-223450.4,,800,-580,坏棒 总长 1000 轻轻敲 铁头 800
54,17:31:06,hit_054_20260730_173106.csv,512,DEFECT,HIGH,0,25,118,233,500000,4991878,4991878,-3962623,214601.5,,800,-567,坏棒 总长 1000 轻轻敲 铁头 800
55,17:31:06,hit_055_20260730_173106.csv,512,DEFECT,HIGH,0,26,118,242,500000,6409450,6409450,-3404771,1095461.8,,800,-558,坏棒 总长 1000 轻轻敲 铁头 800
56,17:31:07,hit_056_20260730_173107.csv,512,DEFECT,LOW,0,22,0,209,500000,5407558,5407558,-4435004,385630.4,,800,-591,坏棒 总长 1000 轻轻敲 铁头 800
57,17:31:07,hit_057_20260730_173107.csv,512,DEFECT,HIGH,0,23,118,214,500000,5440166,5440166,-3808342,717803.5,,800,-586,坏棒 总长 1000 轻轻敲 铁头 800
58,17:31:07,hit_058_20260730_173107.csv,512,DEFECT,HIGH,0,25,119,231,500000,4914585,4914585,-4010373,365626.1,,800,-569,坏棒 总长 1000 轻轻敲 铁头 800
