hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
66,16:03:03,hit_066_20260730_160303.csv,512,NORMAL,HIGH,0,0,110,0,500000,4811111,4811111,-4536094,496014.1,,307,,坏帮 总长1002 轻轻敲 塑料头 307
67,16:03:03,hit_067_20260730_160303.csv,512,NORMAL,HIGH,0,0,111,0,500000,4623954,4623954,-4557829,375655.6,,307,,坏帮 总长1002 轻轻敲 塑料头 307
68,16:03:03,hit_068_20260730_160303.csv,512,NORMAL,HIGH,0,0,110,0,500000,4655183,4530358,-4655183,212320.2,,307,,坏帮 总长1002 轻轻敲 塑料头 307
69,16:03:03,hit_069_20260730_160303.csv,512,NORMAL,HIGH,0,0,110,0,500000,4721918,4721918,-4492630,458378.7,,307,,坏帮 总长1002 轻轻敲 塑料头 307
70,16:03:05,hit_070_20260730_160305.csv,512,NORMAL,HIGH,0,0,108,0,500000,4619360,4619360,-4283198,389478.1,,307,,坏帮 总长1002 轻轻敲 塑料头 307
71,16:03:05,hit_071_20260730_160305.csv,512,NORMAL,HIGH,0,0,108,0,500000,4828395,4828395,-4370211,612012.7,,307,,坏帮 总长1002 轻轻敲 塑料头 307
72,16:03:05,hit_072_20260730_160305.csv,512,DEFECT,HIGH,0,25,109,255,500000,4978126,4744953,-4978126,408250.9,,307,-52,坏帮 总长1002 轻轻敲 塑料头 307
73,16:03:06,hit_073_20260730_160306.csv,512,DEFECT,HIGH,0,25,109,255,500000,5083109,4770596,-5083109,475578.9,,307,-52,坏帮 总长1002 轻轻敲 塑料头 307
74,16:03:06,hit_074_20260730_160306.csv,512,NORMAL,HIGH,0,0,109,0,500000,4796520,4796520,-4702813,463463.1,,307,,坏帮 总长1002 轻轻敲 塑料头 307
75,16:03:06,hit_075_20260730_160306.csv,512,NORMAL,HIGH,0,0,111,0,500000,4898519,4355042,-4898519,19539.7,,307,,坏帮 总长1002 轻轻敲 塑料头 307
76,16:03:06,hit_076_20260730_160306.csv,512,NORMAL,HIGH,0,0,108,0,500000,4669028,4669028,-4412778,352714.1,,307,,坏帮 总长1002 轻轻敲 塑料头 307
77,16:03:07,hit_077_20260730_160307.csv,512,DEFECT,HIGH,0,30,113,294,500000,4794483,3862369,-4794483,-310108.8,,307,-13,坏帮 总长1002 轻轻敲 塑料头 307
78,16:03:07,hit_078_20260730_160307.csv,512,DEFECT,HIGH,0,43,112,425,500000,3314526,3314526,-2353814,-92015.3,,307,118,坏帮 总长1002 轻轻敲 塑料头 307
79,16:03:07,hit_079_20260730_160307.csv,512,DEFECT,HIGH,0,44,110,444,500000,3539611,3539611,-2354231,-107619.4,,307,137,坏帮 总长1002 轻轻敲 塑料头 307
80,16:03:08,hit_080_20260730_160308.csv,512,DEFECT,HIGH,0,45,109,459,500000,3163397,3163397,-1938612,-87612.8,,307,152,坏帮 总长1002 轻轻敲 塑料头 307
81,16:03:08,hit_081_20260730_160308.csv,512,DEFECT,HIGH,0,50,109,510,500000,3962394,3962394,-2555444,-161279.3,,307,203,坏帮 总长1002 轻轻敲 塑料头 307
82,16:03:08,hit_082_20260730_160308.csv,512,DEFECT,HIGH,0,23,108,237,500000,4773253,4422701,-4773253,191850.6,,307,-70,坏帮 总长1002 轻轻敲 塑料头 307
83,16:03:08,hit_083_20260730_160308.csv,512,DEFECT,HIGH,0,24,108,247,500000,4908844,4532819,-4908844,247866.0,,307,-60,坏帮 总长1002 轻轻敲 塑料头 307
84,16:03:09,hit_084_20260730_160309.csv,512,NORMAL,HIGH,0,0,109,0,500000,4778964,4604482,-4778964,344791.3,,307,,坏帮 总长1002 轻轻敲 塑料头 307
85,16:03:09,hit_085_20260730_160309.csv,512,DEFECT,HIGH,0,25,110,252,500000,5039488,4380151,-5039488,135171.6,,307,-55,坏帮 总长1002 轻轻敲 塑料头 307
86,16:03:09,hit_086_20260730_160309.csv,512,DEFECT,HIGH,0,23,110,232,500000,4743356,4417576,-4743356,106599.6,,307,-75,坏帮 总长1002 轻轻敲 塑料头 307
