hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
130,16:36:05,hit_130_20260730_163605.csv,512,DEFECT,HIGH,0,70,110,595,500000,5366478,5366478,-4357403,843043.9,,307,288,坏棒 总长1002mm 任意重度 铁头 307
131,16:36:05,hit_131_20260730_163605.csv,512,DEFECT,HIGH,0,63,108,536,500000,5783014,5783014,-3445190,1306689.6,,307,229,坏棒 总长1002mm 任意重度 铁头 307
132,16:36:06,hit_132_20260730_163606.csv,512,DEFECT,HIGH,0,66,109,561,500000,5093628,5093628,-3639841,1277160.0,,307,254,坏棒 总长1002mm 任意重度 铁头 307
133,16:36:06,hit_133_20260730_163606.csv,512,DEFECT,HIGH,0,68,110,575,500000,4942417,4942417,-3841799,968504.7,,307,268,坏棒 总长1002mm 任意重度 铁头 307
134,16:36:06,hit_134_20260730_163606.csv,512,DEFECT,HIGH,0,68,111,570,500000,4661369,4661369,-3851852,851494.8,,307,263,坏棒 总长1002mm 任意重度 铁头 307
135,16:36:07,hit_135_20260730_163607.csv,512,DEFECT,HIGH,0,69,112,574,500000,5032315,5032315,-3809336,770289.2,,307,267,坏棒 总长1002mm 任意重度 铁头 307
136,16:36:07,hit_136_20260730_163607.csv,512,DEFECT,HIGH,0,68,112,564,500000,5398861,5398861,-3777190,1023234.7,,307,257,坏棒 总长1002mm 任意重度 铁头 307
137,16:36:07,hit_137_20260730_163607.csv,512,DEFECT,HIGH,0,69,112,574,500000,5953361,5953361,-3379533,1594130.9,,307,267,坏棒 总长1002mm 任意重度 铁头 307
138,16:36:08,hit_138_20260730_163608.csv,512,DEFECT,HIGH,0,67,112,554,500000,5822784,5822784,-3582834,1452581.0,,307,247,坏棒 总长1002mm 任意重度 铁头 307
139,16:36:08,hit_139_20260730_163608.csv,512,DEFECT,HIGH,0,70,112,584,500000,5398458,5398458,-4065419,819331.7,,307,277,坏棒 总长1002mm 任意重度 铁头 307
140,16:36:08,hit_140_20260730_163608.csv,512,DEFECT,HIGH,0,71,113,588,500000,5332506,5332506,-4203274,831595.3,,307,281,坏棒 总长1002mm 任意重度 铁头 307
141,16:36:09,hit_141_20260730_163609.csv,512,DEFECT,HIGH,0,70,111,590,500000,5149035,5149035,-4207551,722832.5,,307,283,坏棒 总长1002mm 任意重度 铁头 307
142,16:36:09,hit_142_20260730_163609.csv,512,DEFECT,HIGH,0,68,111,570,500000,5495191,5495191,-3532922,1274287.4,,307,263,坏棒 总长1002mm 任意重度 铁头 307
143,16:36:10,hit_143_20260730_163610.csv,512,DEFECT,HIGH,0,36,114,342,500000,6200151,6200151,-2717969,2325341.5,,307,35,坏棒 总长1002mm 任意重度 铁头 307
144,16:36:10,hit_144_20260730_163610.csv,512,DEFECT,HIGH,0,66,109,561,500000,5797179,5797179,-3398161,1328399.5,,307,254,坏棒 总长1002mm 任意重度 铁头 307
145,16:36:10,hit_145_20260730_163610.csv,512,DEFECT,HIGH,0,67,111,560,500000,5654716,5654716,-3612144,1228020.7,,307,253,坏棒 总长1002mm 任意重度 铁头 307
