hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
79,17:11:35,hit_079_20260730_171135.csv,512,DEFECT,HIGH,0,26,116,247,500000,4719461,3990315,-4719461,-330848.7,,800,-553,坏棒 总长1000 轻轻敲 塑料头 800
80,17:11:35,hit_080_20260730_171135.csv,512,DEFECT,HIGH,0,27,118,252,500000,4943331,3881314,-4943331,-436860.0,,800,-548,坏棒 总长1000 轻轻敲 塑料头 800
81,17:11:35,hit_081_20260730_171135.csv,512,DEFECT,HIGH,0,23,117,216,500000,4482484,4034896,-4482484,-331685.0,,800,-584,坏棒 总长1000 轻轻敲 塑料头 800
82,17:11:36,hit_082_20260730_171136.csv,512,DEFECT,HIGH,0,22,118,205,500000,4514949,4228790,-4514949,-170929.9,,800,-595,坏棒 总长1000 轻轻敲 塑料头 800
83,17:11:36,hit_083_20260730_171136.csv,512,DEFECT,HIGH,0,23,120,211,500000,4503936,3990529,-4503936,-139799.9,,800,-589,坏棒 总长1000 轻轻敲 塑料头 800
84,17:11:43,hit_084_20260730_171143.csv,512,DEFECT,HIGH,0,21,117,198,500000,4524121,4524121,-4384788,68988.5,,800,-602,坏棒 总长1000 轻轻敲 塑料头 800
85,17:11:44,hit_085_20260730_171144.csv,512,DEFECT,HIGH,0,23,118,214,500000,4610983,4521847,-4610983,36960.4,,800,-586,坏棒 总长1000 轻轻敲 塑料头 800
86,17:11:44,hit_086_20260730_171144.csv,512,DEFECT,HIGH,0,22,117,207,500000,4585911,4421515,-4585911,-42716.2,,800,-593,坏棒 总长1000 轻轻敲 塑料头 800
87,17:11:45,hit_087_20260730_171145.csv,512,DEFECT,HIGH,0,27,121,245,500000,4940995,3782785,-4940995,-222088.9,,800,-555,坏棒 总长1000 轻轻敲 塑料头 800
88,17:11:45,hit_088_20260730_171145.csv,512,DEFECT,HIGH,0,22,117,207,500000,4818686,4818686,-4431484,263907.5,,800,-593,坏棒 总长1000 轻轻敲 塑料头 800
89,17:11:46,hit_089_20260730_171146.csv,512,DEFECT,HIGH,0,86,115,721,500000,4745527,4080004,-4745527,-201839.3,,800,-79,坏棒 总长1000 轻轻敲 塑料头 800
90,17:11:46,hit_090_20260730_171146.csv,512,DEFECT,HIGH,0,28,119,259,500000,5147524,4627308,-5147524,-170847.5,,800,-541,坏棒 总长1000 轻轻敲 塑料头 800
91,17:11:46,hit_091_20260730_171146.csv,512,DEFECT,HIGH,0,26,117,245,500000,5195835,4181959,-5195835,-281817.1,,800,-555,坏棒 总长1000 轻轻敲 塑料头 800
92,17:11:47,hit_092_20260730_171147.csv,512,DEFECT,HIGH,0,22,115,211,500000,4612503,3793280,-4612503,-405335.9,,800,-589,坏棒 总长1000 轻轻敲 塑料头 800
93,17:11:47,hit_093_20260730_171147.csv,512,NORMAL,HIGH,0,0,117,0,500000,4239503,4239503,-4056270,102576.5,,800,,坏棒 总长1000 轻轻敲 塑料头 800
94,17:11:56,hit_094_20260730_171156.csv,512,DEFECT,HIGH,0,26,118,242,500000,4752717,4108400,-4752717,-234369.9,,800,-558,坏棒 总长1000 轻轻敲 塑料头 800
95,17:11:57,hit_095_20260730_171157.csv,512,DEFECT,HIGH,0,21,116,200,500000,4459008,4103224,-4459008,-2882.3,,800,-600,坏棒 总长1000 轻轻敲 塑料头 800
