hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
49,14:15:42,hit_049_20260730_141542.csv,512,DEFECT,HIGH,0,81,111,810,500000,5022632,5022632,-4497480,1170147.1,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
50,14:15:43,hit_050_20260730_141543.csv,512,DEFECT,HIGH,0,82,112,811,500000,4841672,4571039,-4841672,641620.2,,695,116,坏棒 总长 1002m 任意重度敲 塑料头
51,14:15:43,hit_051_20260730_141543.csv,512,DEFECT,HIGH,0,76,110,656,500000,5192627,5192627,-4199033,1403289.0,,695,-39,坏棒 总长 1002m 任意重度敲 塑料头
52,14:15:43,hit_052_20260730_141543.csv,512,DEFECT,HIGH,0,79,108,814,500000,4660539,4660539,-4063318,706416.3,,695,119,坏棒 总长 1002m 任意重度敲 塑料头
53,14:15:44,hit_053_20260730_141544.csv,512,DEFECT,HIGH,0,78,110,676,500000,5194828,5194828,-4075056,1507731.6,,695,-19,坏棒 总长 1002m 任意重度敲 塑料头
54,14:15:44,hit_054_20260730_141544.csv,512,DEFECT,HIGH,0,29,118,271,500000,5372806,4149548,-5372806,106342.7,,695,-424,坏棒 总长 1002m 任意重度敲 塑料头
55,14:15:44,hit_055_20260730_141544.csv,512,DEFECT,HIGH,0,82,111,820,500000,4770267,4770267,-4719552,730984.8,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
56,14:15:45,hit_056_20260730_141545.csv,512,DEFECT,HIGH,0,83,113,813,500000,5046076,4669003,-5046076,590618.4,,695,118,坏棒 总长 1002m 任意重度敲 塑料头
57,14:15:45,hit_057_20260730_141545.csv,512,DEFECT,HIGH,0,82,111,820,500000,5119702,5119702,-4179775,1173123.3,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
58,14:15:45,hit_058_20260730_141545.csv,512,DEFECT,HIGH,0,82,111,820,500000,4904127,4904127,-4490503,796568.6,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
59,14:15:45,hit_059_20260730_141545.csv,512,DEFECT,HIGH,0,83,112,821,500000,4845519,4845519,-4673987,671422.3,,695,126,坏棒 总长 1002m 任意重度敲 塑料头
60,14:15:46,hit_060_20260730_141546.csv,512,DEFECT,HIGH,0,82,111,820,500000,5060733,5060733,-3464094,1032685.5,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
